Date,A,AAL,AAP,AAPL,ABBV,ABC,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMD,AME,AMG,AMGN,AMP,AMT,AMZN,ANDV,ANSS,ANTM,AON,AOS,APA,APC,APD,APH,APTV,ARE,ARNC,ATVI,AVB,AVGO,AVY,AWK,AXP,AYI,AZO,BA,BAC,BAX,BBT,BBY,BDX,BHGE,BIIB,BK,BKNG,BLK,BLL,BMY,BSX,BWA,BXP,C,CA,CAH,CAT,CB,CBG,CBOE,CBS,CCL,CDNS,CELG,CERN,CF,CFG,CHD,CHK,CHRW,CHTR,CI,CINF,CLX,CME,CMG,CMS,CNC,CNP,COF,COG,CPB,CSCO,CTAS,CTL,CTXS,CVX,DIS,FOX,FOXA,FTI,GOOG,GOOGL,HRB,KMX,KO,LNT,LUV,MMM,MO,SBUX,SCHW,SEE,SHW,SIG,SLG,SNA,SNI,SNPS,SO,SPG,SPGI,SRCL,SRE,STI,STT,STX,SWK,SWKS,SYF,SYK,SYMC,SYY,T,TDG,TEL,TGT,TIF,TJX,TMK,TMO,TPR,TRIP,TROW,TRV,TSCO,TSN,TSS,TWX,TXN,TXT,UA,UAA,UAL,UDR,UHS,ULTA,UNH,UNM,UNP,UPS,URI,USB,UTX,V,VAR,VFC,VIAB,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAT,WBA,WDC,WEC,WELL,WFC,WHR,WLTW,WM,WMB,WMT,WRK,WU,WY,WYN,WYNN,XEC,XEL,XL,XLNX,XRX,XYL,YUM,ZBH,ZION,ZTS
2016-01-19,36.46825,38.028522,144.093201,92.681839,51.248322,89.057091,38.601765,97.407616,89.18,46.760983,28.461725,75.54747,248.541595,47.59,40.694397,55.023712,7.933839,102.585838,53.559284,286.771362,53.795979,35.486462,74.469009,34.85791,45.439999,47.124573,59.77,64.691612,56.083588,57.12513,156.75,16.006687,1.95,46.793839,127.798538,142.323547,86.994583,87.340485,574.47998,84.602379,84.989998,131.894852,83.745544,30.233498,32.934109,30.612055,105.228012,44.600578,54.630333,75.643623,14.837465,34.654099,167.756027,115.983284,56.355736,58.28973,60.523865,205.452942,715.710022,118.048615,13.750867,34.512226,30.801081,24.463266,138.096695,26.83404,269.850006,34.530106,1094.5,278.477051,33.902138,60.03804,17.57,29.37986,114.046326,40.794392,24.285439,77.13813,55.459965,106.324158,28.559999,62.059929,44.167202,45.911045,18.85,102.989998,56.389999,27.631292,21.307522,37.678844,3.08,60.380314,167.380005,139.843155,51.993507,120.66877,77.988838,469.470001,34.461468,62.509998,15.877935,59.348385,16.225548,51.683353,22.260706,81.543221,18.645737,52.611881,74.313721,91.16185,25.899717,25.685606,22.149021,701.789978,719.080017,29.688885,42.990002,39.280411,29.064081,38.857109,130.914551,54.352283,56.329811,26.00666,38.733585,233.595016,117.931351,94.280289,149.878403,53.729115,40.689999,43.198135,170.380417,81.086288,115.82,87.28466,35.229935,53.336651,25.730669,91.808136,58.522179,27.181948,89.210571,14.765972,37.992817,31.302027,185.932037,52.844933,63.789551,61.339668,65.874023,52.00465,133.900604,28.929173,71.190002,61.869137,101.043152,80.763786,48.251072,44.419735,66.961899,45.547756,36.667042,67.110001,33.555,45.18,33.57954,106.551033,175.309998,108.648232,26.906868,70.261177,84.370316,54.0,37.34388,80.661461,70.08699,66.591835,50.836105,39.476326,60.822567,81.076118,68.557083,71.529999,74.599998,94.989998,50.582733,40.982632,125.849998,77.231682,43.700596,50.23658,67.769997,45.151588,120.398109,107.065155,49.851223,13.988855,58.911404,30.450367,15.357697,23.340611,61.442181,56.692825,80.584854,34.908886,33.614563,40.550896,22.356817,31.991526,47.366539,97.613945,21.420492,42.547413
2016-01-20,36.527065,38.224239,142.867661,92.806496,53.261345,87.478828,38.153023,95.178528,87.940002,47.88765,29.18936,74.697548,243.609634,47.900002,39.645424,53.499649,7.842853,101.80304,52.668041,287.901611,52.732697,34.298634,72.686012,34.501736,46.110001,46.725533,60.330002,64.797737,55.651737,56.534283,159.889999,15.928843,1.8,45.945198,125.771431,145.822845,86.120308,85.50547,571.77002,82.326813,84.709999,132.511703,82.732559,29.991858,33.299728,30.304447,103.441811,45.670918,53.316078,71.95414,14.837465,34.220306,161.331726,119.615318,56.403511,57.917114,60.900684,201.204819,713.659973,114.377747,13.219759,33.926613,30.744947,25.087378,136.507339,26.220345,269.350006,34.08802,1081.329956,276.582672,33.540333,60.360985,17.540001,29.176504,110.720406,39.383999,24.03421,75.908913,55.253277,106.151527,28.01,61.729305,42.83411,45.199974,19.040001,107.489998,56.029999,26.690454,20.703667,37.46888,3.32,60.446705,170.509995,139.153534,51.259342,118.541656,76.258965,465.5,33.610916,62.540001,15.333549,57.983723,16.936588,51.464554,21.37401,80.4104,17.858797,52.954292,72.007088,89.774597,25.090961,24.984026,21.870768,698.450012,718.559998,29.884205,44.889999,38.77441,28.455887,38.56274,129.561783,53.25407,54.761623,24.790203,38.685112,239.470276,116.416306,91.048416,146.888916,54.250763,40.939999,42.495281,165.115433,80.288376,115.120003,84.972801,34.688965,52.942913,25.204498,89.888863,59.724018,26.784353,88.664948,14.603024,37.707584,30.748737,183.304962,53.72282,62.269428,59.028198,65.20697,50.814453,132.05452,29.207689,69.260002,61.425598,99.027252,78.857437,48.523014,44.173565,66.107964,46.293968,36.22863,67.339996,33.669998,45.119999,32.652241,106.570877,174.259995,110.781052,26.171392,69.796577,82.829514,54.41,37.095741,80.273483,69.389954,65.986778,51.777519,38.482792,59.853645,80.172226,66.518784,70.970001,74.139999,96.989998,48.118603,40.571617,125.019997,76.035408,43.079662,49.077766,64.510002,44.83316,123.634964,106.017601,49.188053,13.731771,57.291714,30.107943,15.413746,22.543346,61.679447,54.008232,77.081169,34.355373,33.139507,40.825714,21.980442,31.836226,46.829308,96.669678,20.961615,43.138485
2016-01-21,36.497658,38.938622,143.276169,92.336662,54.389015,87.161247,37.694721,94.438705,88.0,47.840305,29.777065,75.68116,245.424576,47.869999,39.458115,53.241013,8.288677,102.996819,52.924038,290.702606,52.981754,34.289356,73.217117,34.445503,46.209999,48.107552,60.73,70.056046,55.805286,56.33733,155.520004,16.356985,2.09,45.718239,126.635933,143.715744,85.142632,86.485405,575.02002,80.485573,85.07,133.754959,82.420883,31.016394,35.830158,33.291222,103.098656,46.918003,52.813095,71.925896,15.607957,34.072426,161.124817,120.291496,56.279278,57.56361,60.523865,195.62352,717.72998,115.557686,12.901093,34.404865,29.734465,25.796595,137.272949,27.46797,262.079987,32.973221,1089.140015,274.593536,32.787392,59.962059,17.559999,28.304985,110.902,39.053291,24.350573,75.71981,56.080048,104.943192,28.35,60.581844,44.536968,46.378853,18.93,105.459999,55.830002,27.649561,20.444868,37.798138,3.55,61.186531,169.449997,140.05304,50.929913,119.014359,74.257385,461.200012,33.610916,59.75,15.814423,58.384533,18.417917,51.455048,21.37401,78.447502,18.163935,52.094284,73.894325,91.210358,24.964289,24.867094,22.056273,706.590027,726.669983,30.005114,45.779999,38.783783,28.368349,38.758991,130.318573,53.468124,56.791599,23.917099,38.607552,240.055847,115.345154,91.161476,144.67804,55.419624,40.689999,42.179909,166.998398,79.568306,114.989998,85.90699,34.223911,52.270687,23.772623,89.101967,61.34264,26.891022,89.532104,14.727175,37.460384,31.329247,182.260895,54.696129,63.236767,58.31184,65.593674,50.952168,130.694763,30.145388,69.510002,61.869137,98.119621,80.608978,49.542816,44.498512,66.664467,47.068531,36.378086,69.059998,34.529999,45.330002,32.56794,106.134224,176.5,109.53611,26.486597,67.321793,83.175026,55.310001,36.761723,80.973732,70.253868,65.600937,53.660332,39.343849,57.979794,80.801018,66.827164,70.440002,73.849998,95.07,49.100613,41.895996,124.559998,75.585609,41.339161,48.642063,65.480003,44.964279,126.228241,106.696571,49.244904,14.219346,58.271065,30.408607,15.796756,22.909903,62.590549,54.343807,79.870224,33.895679,33.244022,44.332096,22.683014,32.25359,47.49741,96.571327,20.590618,42.439053
2016-01-22,37.232903,39.300701,143.903885,97.245926,54.827038,87.575058,38.219852,98.233925,89.629997,48.645069,30.999119,77.457397,245.829025,49.029999,40.226105,54.063091,8.343268,105.266922,54.298805,292.91391,53.977978,35.041027,75.369995,35.289063,46.91,49.917793,60.950001,70.297234,56.16996,59.045387,159.149994,16.590519,2.02,46.290577,133.681183,146.819962,87.662033,89.5886,596.380005,85.669365,86.800003,136.280106,84.164368,31.702639,37.889137,35.206341,104.68248,47.821407,52.764477,73.695351,15.123649,35.413235,163.974838,120.272163,58.04726,59.655968,53.199936,198.548492,728.320007,116.690773,13.094226,35.205208,29.893526,25.787134,140.286835,28.351421,268.920013,33.780495,1118.109985,284.690674,33.618561,61.168335,17.85,28.159739,113.922066,39.938431,24.871637,77.147591,57.292034,105.528191,28.75,62.925385,45.675449,46.378853,19.52,108.809998,57.380001,27.366396,19.917692,38.685707,3.51,60.920944,174.720001,137.824265,51.748779,120.621498,76.775208,450.76001,34.162376,63.09,16.131983,58.308193,19.296844,51.98777,21.812693,80.508064,19.111481,53.70282,76.164482,94.004303,25.734066,25.705091,22.547853,725.25,745.460022,30.40506,45.849998,39.411594,29.082508,38.268375,131.98349,54.240597,56.926296,25.339569,39.712833,243.998703,118.249794,96.211891,147.167679,57.032856,41.700001,42.666489,171.221344,83.197853,117.949997,88.332077,33.474133,53.61515,24.091776,90.195953,64.96756,28.180782,91.500282,15.10738,37.641033,31.873466,187.624466,55.345001,64.231758,58.884933,66.657074,52.230885,134.297607,30.108248,70.650002,63.633854,98.539993,82.099213,49.746777,44.784077,68.017326,47.512482,37.314693,70.790001,35.395,46.720001,33.448406,106.699875,179.729996,110.337128,26.763592,66.364105,83.950089,57.740002,37.572922,81.71183,71.373077,66.93383,54.686474,40.886185,62.029148,83.876251,68.271263,71.139999,75.209999,94.709999,50.46452,42.964634,127.209999,77.365662,42.101219,49.708157,67.75,45.910206,126.426987,108.588005,50.192287,17.499367,59.033825,31.519382,16.263836,23.294788,63.644005,56.731171,83.74115,34.364754,33.548061,45.222908,22.758289,33.030079,47.511185,97.525429,21.000673,42.754292
2016-01-25,36.870182,38.048088,144.19281,95.34742,54.65929,87.8349,37.866585,97.763123,86.769997,48.332623,30.252823,76.48333,242.051132,47.970001,39.96386,53.342621,7.952034,103.163147,53.616158,290.859863,53.029648,34.957508,74.08017,34.567348,45.700001,48.64283,60.389999,67.335236,55.373428,58.287136,154.539993,16.45429,2.12,45.293915,127.371254,144.327179,84.907616,87.542229,596.530029,80.938805,84.800003,133.648941,83.511772,31.006735,36.012966,32.060787,102.341919,47.310783,52.147881,72.914169,14.96955,34.240025,163.918381,120.252838,55.581642,58.700558,53.161289,191.395279,728.52002,116.128899,12.514834,35.185688,29.107586,25.598011,140.422531,26.422661,262.100006,33.319191,1097.930054,274.423035,32.577148,59.762596,17.530001,27.336634,112.593628,38.469677,24.425013,76.778824,54.407696,103.571823,27.299999,61.60289,45.042965,45.658432,18.870001,106.699997,56.18,26.124132,18.968773,37.912666,2.95,59.488735,172.339996,135.775391,50.976971,118.928513,76.657471,442.170013,34.003479,61.380001,15.515011,55.979675,18.171032,51.949711,21.62602,79.931885,19.079363,52.595955,73.748451,92.442413,25.33456,25.334814,21.685265,711.669983,733.619995,30.200441,44.98,39.505299,28.732342,37.483379,130.13884,54.352283,55.52166,24.692102,37.783428,238.269867,114.553879,95.787872,147.484894,56.617474,41.119999,42.702538,169.237839,81.611755,116.910004,86.878914,32.382698,52.069019,22.772034,89.831284,63.571873,27.618332,91.987457,14.603024,37.175152,31.746487,185.351059,53.789608,63.494728,58.197224,66.473396,51.365292,133.72197,28.177158,69.489998,61.727589,97.527275,80.821861,49.814766,44.537903,66.923515,47.304676,36.696934,68.160004,34.080002,46.439999,33.167408,107.632721,175.660004,109.420303,26.14274,65.226273,83.501869,54.639999,36.542221,80.339722,70.430588,66.249847,54.460529,39.769646,59.542858,81.439644,67.812462,69.949997,74.620003,92.120003,49.991699,42.955502,127.620003,75.327217,39.956177,49.328079,66.75,44.636478,126.086266,106.812973,49.491219,16.231682,59.749496,26.817368,15.824781,22.460873,60.531086,58.485748,75.036514,34.270935,33.006496,45.014423,22.833567,32.748604,46.416042,97.436897,19.90719,42.55727
2016-01-26,36.772148,38.791824,150.918228,95.874786,54.295822,87.825272,38.343983,98.512558,86.889999,48.559853,31.372265,77.247307,246.203857,48.419998,40.048149,53.758278,8.224988,102.722832,54.535843,289.533051,53.556503,35.941177,75.123421,35.007877,46.200001,50.492004,62.209999,68.821068,55.834072,59.025684,152.639999,16.882435,2.07,46.00441,130.570923,144.656403,86.825363,88.839226,601.25,81.675293,86.57,132.771912,83.794235,33.09446,36.590252,34.323208,104.189728,47.703571,53.84346,74.043587,15.718026,34.801983,167.426804,120.156258,56.967358,59.569977,53.228928,193.723297,743.590027,119.874687,12.852813,35.66394,29.444414,26.515266,141.013687,26.955429,259.869995,34.174522,1111.540039,283.45932,33.16386,59.54414,17.379999,27.840176,115.021149,39.393726,24.983297,78.206604,55.582104,104.128036,28.0,62.128002,46.230095,46.612762,19.299999,105.989998,56.52,26.937082,19.448029,38.323048,3.19,60.769184,172.169998,135.345627,51.692303,119.413582,78.224312,448.149994,34.470818,59.990002,15.759983,57.62109,19.188215,52.463413,22.139366,80.918213,19.721762,54.300049,76.693291,93.39312,26.269989,26.221531,22.195398,713.039978,733.789978,30.53528,45.990002,39.430332,28.981146,37.650188,136.959381,54.873463,56.387535,24.966787,38.752979,243.422913,114.447723,97.22007,152.896729,58.539822,41.779999,42.873745,173.798981,82.088562,118.169998,87.020462,33.236866,53.711178,23.927887,92.335938,63.775414,27.792887,93.556129,14.921155,37.317772,32.109303,189.872635,54.409863,64.895088,59.677708,67.372482,52.034161,133.096649,30.943817,69.690002,62.897778,98.645096,82.921745,50.98996,45.29612,69.072746,47.890316,37.593681,67.360001,33.68,47.23,34.23521,111.046471,179.130005,109.980049,26.563009,66.411514,84.911919,56.889999,37.238903,81.049423,70.568039,67.573967,55.3078,41.501236,61.892033,82.756203,69.241508,71.199997,75.150002,92.199997,50.864597,44.069801,122.550003,76.025841,42.656296,49.930653,66.0,45.198418,127.061104,107.66655,49.538593,18.10218,60.267422,26.792313,16.161077,22.680807,62.040096,60.796413,80.763519,34.496094,33.177513,45.819942,23.285221,33.534801,48.124187,100.072998,20.746826,43.217293
2016-01-27,36.321198,38.840752,150.968048,89.575188,53.224075,86.785919,38.639954,97.96489,84.849998,48.550381,31.474882,76.855774,243.44194,46.490002,40.460251,53.749035,8.261381,99.503563,54.469467,285.03183,52.244167,35.486462,74.876831,34.745438,44.349998,49.567417,61.419998,67.557144,56.054798,58.818893,151.119995,16.629438,2.13,45.698502,130.272827,141.542786,85.650269,88.877663,583.349976,78.191116,84.599998,126.478348,83.677353,31.900784,37.167534,35.255959,103.890549,47.516994,53.729851,73.243591,15.321786,33.589336,165.159973,118.185677,57.053371,59.655968,52.678185,193.285553,744.289978,109.171097,12.901093,35.624893,29.612833,25.787134,141.527267,27.535408,273.26001,34.049587,,286.168304,32.318016,58.613316,17.219999,28.072582,113.864731,39.452091,25.802116,77.298874,54.7929,103.667732,27.74,62.50724,46.064671,44.956707,18.84,102.309998,56.299999,27.457739,20.329849,38.418491,3.28,59.925041,165.289993,131.367813,51.598183,118.548058,78.541298,442.640015,34.928806,61.84,15.705547,60.407661,19.296957,52.320717,21.868692,80.820564,19.777975,,75.936554,91.501396,25.899717,25.899977,22.186121,699.98999,717.580017,30.442268,44.639999,39.439701,28.966261,36.590446,137.687759,54.873463,55.444695,24.770582,38.588154,246.18486,114.679749,95.797287,151.973938,58.008518,41.509998,42.927811,170.051346,81.261459,117.870003,86.180641,33.502605,49.850658,23.2637,92.239967,60.228024,27.579546,96.069939,14.913396,37.374821,32.181866,186.201492,53.646484,65.125404,58.846729,66.889114,51.650539,134.813736,31.742243,67.540001,62.501423,98.702431,81.499252,50.36837,38.619862,68.074883,47.861973,32.571888,68.580002,34.290001,47.709999,33.307911,110.232735,173.929993,108.406967,26.683203,65.482277,84.855904,55.84,37.391598,81.200836,69.615738,68.135132,55.3078,41.425533,60.319817,82.19619,68.557083,70.839996,74.739998,92.5,48.909664,44.782223,121.25,75.078377,41.08514,49.671078,0.02,45.488747,125.281807,107.385246,49.159637,17.082712,60.220333,27.226601,15.740707,22.470036,61.318806,59.665043,83.89003,34.411655,32.89249,45.62093,23.159758,33.864819,47.800468,99.974625,21.264277,42.508007
2016-01-28,35.399689,37.323921,148.018845,90.217613,52.049809,84.004684,35.049984,99.041016,84.519997,49.004833,32.37043,77.113609,196.292313,45.27,41.069023,54.912876,8.334171,96.665916,55.284863,276.91394,52.407013,35.365822,75.351021,33.967484,43.470001,50.37521,59.509998,66.158127,56.832146,58.316677,145.610001,16.230492,2.08,45.570217,127.967468,139.548553,81.711349,88.877663,635.349976,79.078682,85.099998,121.842514,84.146523,32.794834,39.06295,36.962696,104.717674,47.585735,52.034264,73.092987,15.409843,33.313286,160.598068,122.068871,56.718887,60.620937,51.093582,188.808594,747.549988,110.510223,13.065255,34.844074,29.856096,25.503452,137.883484,29.07976,265.959991,33.991917,,283.374084,32.709167,58.090919,16.9,27.569036,110.32856,39.335217,26.239441,74.698601,57.38599,105.029495,27.1,62.7309,45.042965,43.843319,18.99,97.209999,55.959999,27.704367,20.837852,38.933849,3.16,59.801735,167.300003,129.758698,52.435883,119.870132,78.876396,453.079987,35.396149,59.029999,15.914226,60.111835,19.16844,53.015148,21.570017,81.19165,19.930544,,78.334366,90.735001,25.558674,25.461489,22.557127,730.960022,748.299988,30.684097,42.900002,39.889477,29.594143,35.511086,139.362152,55.497025,57.041752,24.348747,37.192001,243.65715,109.827164,88.023827,151.13765,57.293678,41.610001,43.504501,170.736893,80.161858,116.93,87.596062,34.470673,49.917881,23.082561,88.113556,62.796486,27.143156,94.813034,15.130658,37.555462,32.227211,184.643753,53.341125,65.401779,58.627037,67.082451,52.142357,127.211029,33.25555,67.32,64.56813,99.810677,82.234695,51.07737,37.379143,66.760414,48.661427,33.468636,84.07,42.035,46.110001,32.820843,107.19606,174.339996,107.490158,27.221672,66.525307,84.977295,45.580002,37.429771,81.80645,68.064575,65.8815,56.550461,42.144672,58.994419,81.783524,65.845688,71.209999,77.080002,92.760002,48.909664,44.763962,117.449997,74.27449,42.98558,50.709373,0.02,45.816547,124.950546,109.199097,49.330166,17.100445,60.47459,26.433187,15.99293,22.378391,60.179935,60.547131,88.217537,35.24662,33.43404,45.488258,23.159758,33.92305,48.496124,95.951645,21.625519,42.202621
2016-01-29,36.909397,38.155743,151.496124,93.333847,51.164448,86.189247,36.13842,101.404625,89.129997,50.993053,32.976791,79.348236,197.071579,46.82,42.071159,56.316875,8.748576,99.650322,54.953014,279.537994,54.102509,36.33094,77.115082,35.279694,45.619999,51.231667,66.139999,67.923767,58.15649,59.63623,145.929993,17.174347,2.2,46.428726,133.343338,143.668716,85.217842,90.635796,587.0,82.383453,88.190002,125.765137,85.847229,33.756546,40.929512,38.788498,111.49295,48.675713,52.683304,74.52359,16.048239,34.328754,161.303497,129.159042,58.190613,62.015839,51.692638,201.393829,767.390015,112.495483,13.654302,35.7225,30.557823,26.411249,140.877975,29.342779,273.059998,34.97691,1064.969971,297.667328,32.674931,59.04073,17.530001,28.430876,111.064476,41.468037,26.732594,76.939552,58.47583,108.433952,27.969999,64.782715,46.220364,45.031563,19.559999,100.32,58.009998,27.402935,20.368189,40.083878,3.39,61.433132,171.360001,133.526627,54.243042,122.7425,81.376106,452.970001,36.340164,62.060001,16.21364,62.621662,20.512901,53.662033,22.204702,83.906509,20.412346,56.107662,78.8358,92.956573,26.406406,26.279995,23.326963,742.950012,761.349976,31.67,44.18,40.217434,30.389454,36.914261,142.843384,56.874447,58.465626,25.045265,39.295929,249.522629,112.355164,91.029572,155.299866,58.89724,42.900002,44.081196,170.270737,82.730804,120.349998,89.407799,34.717426,53.519115,25.057861,90.531822,66.799408,27.560146,96.60582,15.394476,37.850204,32.707947,189.224289,54.543453,66.719215,60.976707,68.870934,53.450588,131.07193,34.397491,66.760002,66.955688,102.26606,85.457108,51.825226,39.545483,67.585564,50.374523,34.096359,85.43,42.715,48.279999,33.336006,111.780823,181.169998,111.138138,27.53899,68.269966,87.031693,47.91,38.231426,82.979866,73.130402,67.635353,58.93222,43.185505,62.038292,86.656746,66.996887,73.0,75.599998,90.75,50.300854,45.640793,121.209999,76.293823,45.140034,51.200699,62.220001,47.043442,127.193634,111.032333,50.16386,17.109308,62.48978,29.464863,16.665529,23.468904,61.594036,64.56443,92.306816,35.856419,34.450653,47.639477,24.464531,34.893669,49.846107,97.633629,22.142967,42.409492
2016-02-01,36.948605,38.537388,154.32576,92.461311,50.689148,85.65033,36.711296,102.115623,89.610001,50.339779,33.079411,79.233643,203.749466,47.650002,42.76424,57.074295,8.71174,101.147438,53.578239,277.837738,53.920506,36.757809,76.802094,35.457783,45.299999,51.406849,67.550003,67.817635,58.089317,59.527905,143.5,17.174347,2.14,46.063618,131.365891,143.687485,82.529221,89.444481,574.809998,82.865005,88.239998,125.023018,85.602882,33.698555,39.274628,37.954971,115.496529,48.970295,53.867779,73.554169,15.872124,34.18087,161.75499,132.993927,58.324402,62.130489,52.852097,199.135468,768.549988,113.83461,13.480486,36.386196,30.211636,27.016447,141.507904,29.194412,273.450012,34.281624,1084.869995,295.763458,32.855835,57.767975,17.879999,28.827898,111.160049,41.370644,26.481363,75.455055,58.908012,108.63533,27.530001,64.315948,46.619316,45.817486,19.540001,100.800003,57.619999,27.622156,19.917692,40.594467,3.21,61.850456,175.75,133.156815,54.403049,125.367615,81.004784,472.640015,36.629913,63.59,16.894121,62.039539,20.325073,54.090107,21.915361,84.092056,20.797791,56.458035,77.759987,92.306595,26.416151,26.279995,22.983784,752.0,770.77002,32.060646,43.93,40.292408,30.677816,37.591312,140.696014,56.716232,59.071732,24.800013,40.032787,248.722321,116.829994,87.599823,154.857697,59.988827,42.580002,44.964264,171.778915,81.874489,120.650002,90.27594,34.27137,52.616409,26.230965,90.42627,67.477867,27.608635,96.625305,15.324641,41.025776,32.816792,192.55864,54.59116,67.096947,61.826794,69.808685,53.440762,129.712189,34.54604,67.190002,66.210167,102.237404,83.91848,52.747902,39.417469,69.418152,50.27935,33.070087,85.129997,42.564999,48.860001,33.860542,114.192291,180.570007,111.842651,27.394751,69.303505,87.853455,48.830002,37.983292,82.856842,73.022408,67.696732,59.600636,43.573463,62.79697,85.546516,66.527321,72.110001,75.650002,92.389999,50.446335,46.362347,120.360001,76.628754,46.278408,51.997963,62.830002,46.771839,128.168472,111.061432,50.457546,17.295471,63.563293,29.239365,16.478697,23.908777,61.736397,64.334312,86.579842,36.1754,34.536156,47.288841,23.661596,34.57336,50.348911,97.407394,21.96723,42.320835
2016-02-02,36.340805,36.237671,151.306808,90.59156,50.279087,84.822685,36.167084,99.752014,87.949997,48.607189,30.187527,78.469681,191.646408,45.889999,43.438572,57.268257,8.555186,99.689476,54.308292,274.86969,53.000916,36.321655,75.237236,35.139099,42.939999,50.472534,67.540001,65.569588,57.55191,57.834141,137.360001,16.590519,1.99,44.91893,121.826462,141.204147,78.909935,87.763199,552.099976,76.038269,86.82,122.411156,84.254028,32.949482,37.090561,38.957188,115.100563,48.312389,51.896339,71.775322,15.343788,32.948505,158.415863,128.705048,57.206276,62.445778,51.847233,195.494186,763.599976,110.051369,12.775558,37.040131,29.547335,26.770584,140.567871,28.324442,266.059998,33.113155,1066.790039,285.306396,32.063778,55.915833,17.84,27.82081,109.736015,39.364433,25.709068,73.497749,57.000774,107.858559,26.290001,63.858906,45.373806,42.177906,19.23,96.849998,56.639999,26.900551,19.465015,40.93327,2.99,60.209587,172.0,131.827545,53.508881,122.78054,80.705887,475.670013,36.882282,60.84,16.71266,60.321777,20.157017,53.566902,21.308676,83.242447,20.243715,52.771141,74.067551,90.337265,25.393024,25.334814,21.917143,764.650024,780.909973,31.67,42.369999,39.767666,30.910366,35.785839,139.882462,56.297421,58.589127,23.652227,39.189274,242.964203,111.570618,84.688301,148.561508,58.076138,42.25,44.72097,170.115326,79.480728,118.32,90.134384,32.619961,50.868607,24.678328,89.207535,64.434479,26.192808,96.488899,14.952196,40.683498,32.707947,185.772049,52.301033,67.539154,60.900295,70.427391,51.896454,125.940613,34.490326,63.0,64.218956,101.301117,83.299156,51.475571,38.373695,67.662315,48.19508,31.64525,82.0,41.0,46.450001,33.232975,111.244949,177.029999,109.90284,26.38512,67.994987,88.423088,45.759998,36.981224,80.831779,72.060295,66.591835,58.696877,41.397152,59.670826,85.408958,64.558174,70.720001,74.239998,90.980003,49.79166,45.585991,118.0,74.647728,44.114548,52.035042,61.810001,45.732258,125.111443,107.239754,49.377525,16.568548,62.960629,27.861334,15.955564,23.212317,59.439667,59.444534,83.761002,36.569427,33.918598,45.962093,22.457188,33.835693,49.811672,96.433617,21.029959,41.099281
